id,programa,fecha_instalacion,latitud,longitud,colonia,alcaldia
MC12259,Mi_Barrio,,19.1983,-99.1401,SAN MIGUEL TOPILEJO 2476,Tlalpan
MC12260,Mi_Barrio,,19.2012,-99.1311,SAN MIGUEL TOPILEJO 2471,Tlalpan
MC12262,Mi_Barrio,,19.2094,-99.1583,SAN MIGUEL TOPILEJO 2473,Tlalpan
MC12263,Mi_Barrio,,19.2085,-99.1588,SAN MIGUEL TOPILEJO 2473,Tlalpan
MC12264,Mi_Barrio,,19.2,-99.1406,SAN MIGUEL TOPILEJO 2479,Tlalpan
MC12265,Mi_Barrio,,19.19,-99.1468,SAN MIGUEL TOPILEJO 2479,Tlalpan
MC12268,Mi_Barrio,,19.2005,-99.1375,SAN MIGUEL TOPILEJO 2479,Tlalpan
MC12269,Mi_Barrio,,19.1948,-99.1472,SAN MIGUEL TOPILEJO 2479,Tlalpan
MC12270,Mi_Barrio,,19.214,-99.1572,SAN MIGUEL TOPILEJO 2467,Tlalpan
MC12272,Mi_Barrio,,19.2095,-99.1591,SAN MIGUEL TOPILEJO 2478,Tlalpan
MC12273,Mi_Barrio,,19.1968,-99.1465,SAN MIGUEL TOPILEJO 2474,Tlalpan
MC12274,Mi_Barrio,,19.215,-99.1618,SAN MIGUEL TOPILEJO 2478,Tlalpan
MC12275,Mi_Barrio,,19.2012,-99.1353,SAN MIGUEL TOPILEJO 2479,Tlalpan
MC12276,Mi_Barrio,,19.1979,-99.1377,SAN MIGUEL TOPILEJO 2476,Tlalpan
MC12277,Mi_Barrio,,19.1963,-99.1594,SAN MIGUEL TOPILEJO 2479,Tlalpan
MC12278,Mi_Barrio,,19.2016,-99.1531,SAN MIGUEL TOPILEJO 2479,Tlalpan
MC12279,Mi_Barrio,,19.2076,-99.1612,SAN MIGUEL TOPILEJO 2477,Tlalpan
MC12280,Mi_Barrio,,19.2014,-99.1342,SAN MIGUEL TOPILEJO 2479,Tlalpan
MC12281,Mi_Barrio,,19.2069,-99.1395,SAN MIGUEL TOPILEJO 2470,Tlalpan
MC12282,Mi_Barrio,,19.2146,-99.16,SAN MIGUEL TOPILEJO 2478,Tlalpan
MC12283,Mi_Barrio,,19.2114,-99.159,SAN MIGUEL TOPILEJO 2478,Tlalpan
MC12284,Mi_Barrio,,19.2044,-99.1543,SAN MIGUEL TOPILEJO 2475,Tlalpan
MC12285,Mi_Barrio,,19.1957,-99.1431,SAN MIGUEL TOPILEJO 2479,Tlalpan
MC12286,Mi_Barrio,,19.4006,-99.1875,TACUBAYA,Miguel Hidalgo
MC12287,Mi_Barrio,,19.1971,-99.1534,SAN MIGUEL TOPILEJO 2479,Tlalpan
MC12288,Mi_Barrio,,19.2043,-99.1518,SAN MIGUEL TOPILEJO 2479,Tlalpan
MC12289,Mi_Barrio,,19.2014,-99.1389,SAN MIGUEL TOPILEJO 2479,Tlalpan
MC12291,Mi_Barrio,,19.1945,-99.1464,SAN MIGUEL TOPILEJO 2479,Tlalpan
MC12292,Mi_Barrio,,19.1975,-99.1455,SAN MIGUEL TOPILEJO 2479,Tlalpan
MC12293,Mi_Barrio,,19.1964,-99.1392,SAN MIGUEL TOPILEJO 2479,Tlalpan
MC12294,Mi_Barrio,,19.2087,-99.1559,SAN MIGUEL TOPILEJO 2479,Tlalpan
MC12295,Mi_Barrio,,19.1302,-99.1802,SIN NOMBRE 2606,Tlalpan
MC12296,Mi_Barrio,,19.2122,-99.1613,SAN MIGUEL TOPILEJO 2478,Tlalpan
MC12297,Mi_Barrio,,19.213,-99.162,SAN MIGUEL TOPILEJO 2478,Tlalpan
MC12298,Mi_Barrio,,19.2026,-99.1411,SAN MIGUEL TOPILEJO 2479,Tlalpan
MC12299,Mi_Barrio,,19.2018,-99.1421,SAN MIGUEL TOPILEJO 2479,Tlalpan
MC12300,Mi_Barrio,,19.2088,-99.1562,SAN MIGUEL TOPILEJO 2478,Tlalpan
MC12302,Mi_Barrio,,19.2329,-99.1621,SAN MIGUEL XICALCO,Tlalpan
MC12303,Mi_Barrio,,19.2361,-99.1638,SAN MIGUEL XICALCO,Tlalpan
MC12305,Mi_Barrio,,19.2346,-99.1614,SAN MIGUEL XICALCO,Tlalpan
MC12307,Mi_Barrio,,19.2314,-99.1609,SAN MIGUEL XICALCO,Tlalpan
MC12308,Mi_Barrio,,19.2674,-99.2385,2 DE OCTUBRE 2063,Tlalpan
MC12310,Mi_Barrio,,19.2702,-99.2372,2 DE OCTUBRE 2063,Tlalpan
MC12311,Mi_Barrio,,19.2689,-99.2372,2 DE OCTUBRE 2063,Tlalpan
MC12312,Mi_Barrio,,19.2658,-99.2378,2 DE OCTUBRE 2063,Tlalpan
MC12313,Mi_Barrio,,19.2682,-99.2382,2 DE OCTUBRE 2063,Tlalpan
MC12314,Mi_Barrio,,19.2693,-99.2381,2 DE OCTUBRE 2063,Tlalpan
MC12315,Mi_Barrio,,19.2694,-99.2391,2 DE OCTUBRE 2063,Tlalpan
MC12316,Mi_Barrio,,19.267242,-99.236539,2 DE OCTUBRE 2063,Tlalpan
MC12317,Mi_Barrio,,19.266,-99.2366,2 DE OCTUBRE 2063,Tlalpan
MC12318,Mi_Barrio,,19.269,-99.2367,2 DE OCTUBRE 2063,Tlalpan
MC12319,Mi_Barrio,,19.2666,-99.2374,2 DE OCTUBRE 2063,Tlalpan
MC12322,Mi_Barrio,,19.2688,-99.2357,2 DE OCTUBRE 2063,Tlalpan
MC12323,Mi_Barrio,,19.2681,-99.2372,2 DE OCTUBRE 2063,Tlalpan
MC12324,Mi_Barrio,,19.2694,-99.2335,LOMAS DE CUILOTEPEC 2272,Tlalpan
MC12325,Mi_Barrio,,19.2963,-99.1743,TORIELLO GUERRA,Tlalpan
MC12327,Mi_Barrio,,19.2961,-99.1754,TORIELLO GUERRA,Tlalpan
MC12328,Mi_Barrio,,19.2955,-99.1699,TORIELLO GUERRA,Tlalpan
MC12329,Mi_Barrio,,19.261,-99.1664,TECORRAL 2557,Tlalpan
MC12330,Mi_Barrio,,19.2616,-99.17,TECORRAL 2557,Tlalpan
MC12332,Mi_Barrio,,19.2651,-99.1692,SAN PEDRO MARTIR 2487,Tlalpan
MC12333,Mi_Barrio,,19.2714,-99.1661,CHIMALCOYOTL,Tlalpan
MC12334,Mi_Barrio,,19.2643,-99.1681,SAN PEDRO MARTIR 2487,Tlalpan
MC12335,Mi_Barrio,,19.2622,-99.1687,SAN PEDRO MARTIR 2487,Tlalpan
MC12336,Mi_Barrio,,19.2624,-99.175,SAN PEDRO MARTIR 2487,Tlalpan
MC12337,Mi_Barrio,,19.2662,-99.1663,SAN PEDRO MARTIR 2487,Tlalpan
MC12342,Mi_Barrio,,19.2635,-99.1674,SAN PEDRO MARTIR 2487,Tlalpan
MC12343,Mi_Barrio,,19.2641,-99.1763,SAN PEDRO MARTIR 2487,Tlalpan
MC12344,Mi_Barrio,,19.2698,-99.1625,SAN PEDRO MARTIR 2487,Tlalpan
MC12345,Mi_Barrio,,19.2647,-99.1659,SAN PEDRO MARTIR 2487,Tlalpan
MC12348,Mi_Barrio,,19.2669,-99.1746,SAN PEDRO MARTIR 2487,Tlalpan
MC12350,Mi_Barrio,,19.261,-99.1685,TECORRAL 2557,Tlalpan
MC12351,Mi_Barrio,,19.2651,-99.1647,SAN PEDRO MARTIR 2487,Tlalpan
MC12352,Mi_Barrio,,19.2615,-99.1676,TECORRAL 2557,Tlalpan
MC12354,Mi_Barrio,,19.2682,-99.1724,SAN PEDRO MARTIR 2487,Tlalpan
MC12356,Mi_Barrio,,19.2642,-99.1724,SAN PEDRO MARTIR 2487,Tlalpan
MC12357,Mi_Barrio,,19.2673,-99.1659,SAN PEDRO MARTIR 2487,Tlalpan
MC12358,Mi_Barrio,,19.2656,-99.1741,SAN PEDRO MARTIR 2487,Tlalpan
MC12359,Mi_Barrio,,19.2648,-99.1627,EJIDOS DE SAN PEDRO MARTIR,Tlalpan
MC12360,Mi_Barrio,,19.2657,-99.1654,SAN PEDRO MARTIR 2487,Tlalpan
MC12362,Mi_Barrio,,19.2644,-99.179,SIN NOMBRE 2613,Tlalpan
MC12363,Mi_Barrio,,19.2663,-99.1637,SAN PEDRO MARTIR 2487,Tlalpan
MC12364,Mi_Barrio,,19.2679,-99.1646,SAN PEDRO MARTIR 2487,Tlalpan
MC12365,Mi_Barrio,,19.2619,-99.1684,SAN PEDRO MARTIR 2487,Tlalpan
MC12367,Mi_Barrio,,19.2706,-99.1634,CHIMALCOYOTL,Tlalpan
MC12368,Mi_Barrio,,19.2603,-99.1655,TECORRAL 2557,Tlalpan
MC12369,Mi_Barrio,,19.2699,-99.1623,SAN PEDRO MARTIR 2487,Tlalpan
MC12370,Mi_Barrio,,19.2693,-99.1704,SAN PEDRO MARTIR 2487,Tlalpan
MC12371,Mi_Barrio,,19.2686,-99.1693,SAN PEDRO MARTIR 2487,Tlalpan
MC12372,Mi_Barrio,,19.2719,-99.1674,CHIMALCOYOTL,Tlalpan
MC12376,Mi_Barrio,,19.2737,-99.1803,SANTA URSULA XITLA,Tlalpan
MC12377,Mi_Barrio,,19.2855,-99.1769,SANTA URSULA XITLA,Tlalpan
MC12378,Mi_Barrio,,19.2823,-99.1761,SANTA URSULA XITLA,Tlalpan
MC12379,Mi_Barrio,,19.281,-99.1796,SANTA URSULA XITLA,Tlalpan
MC12380,Mi_Barrio,,19.2772,-99.1813,SANTA URSULA XITLA,Tlalpan
MC12381,Mi_Barrio,,19.2781,-99.1789,SANTA URSULA XITLA,Tlalpan
MC12382,Mi_Barrio,,19.2785,-99.1811,SANTA URSULA XITLA,Tlalpan
MC12383,Mi_Barrio,,19.2809,-99.177,SANTA URSULA XITLA,Tlalpan
MC12384,Mi_Barrio,,19.2814,-99.1804,SANTA URSULA XITLA,Tlalpan
MC12385,Mi_Barrio,,19.2881,-99.1745,TLALPAN CENTRO,Tlalpan
MC12386,Mi_Barrio,,19.2795,-99.1787,SANTA URSULA XITLA,Tlalpan
MC12387,Mi_Barrio,,19.2838,-99.1784,SANTA URSULA XITLA,Tlalpan
MC12388,Mi_Barrio,,19.2788,-99.1771,SANTA URSULA XITLA,Tlalpan
MC12389,Mi_Barrio,,19.2837,-99.1799,SANTA URSULA XITLA,Tlalpan
MC12391,Mi_Barrio,,19.2734,-99.1817,SANTA URSULA XITLA,Tlalpan
MC12392,Mi_Barrio,,19.2749,-99.1814,MESA LOS HORNOS,Tlalpan
MC12393,Mi_Barrio,,19.2801,-99.1767,SANTA URSULA XITLA,Tlalpan
MC12396,Mi_Barrio,,19.2722,-99.187,SANTISIMA TRINIDAD 2541,Tlalpan
MC12397,Mi_Barrio,,19.2732,-99.1861,TLAXCALTENCO DE LA MESA,Tlalpan
MC12398,Mi_Barrio,,19.2641,-99.2285,SOLIDARIDAD,Tlalpan
MC12400,Mi_Barrio,,19.2647,-99.1995,SIN NOMBRE 2613,Tlalpan
MC12401,Mi_Barrio,,19.2593,-99.1653,NUEVO RENACIMIENTO DE AXALCO 2351,Tlalpan
MC12403,Mi_Barrio,,19.2607,-99.1657,TECORRAL 2557,Tlalpan
MC12405,Mi_Barrio,,19.2723,-99.1845,MESA LOS HORNOS,Tlalpan
MC12406,Mi_Barrio,,19.2714,-99.1862,SANTISIMA TRINIDAD 2541,Tlalpan
MC12407,Mi_Barrio,,19.2724,-99.185,SANTISIMA TRINIDAD 2540,Tlalpan
MC12408,Mi_Barrio,,19.2703,-99.1869,MIRADOR 3A SECC,Tlalpan
MC12409,Mi_Barrio,,19.2727,-99.1918,SAN JUAN TEPEXIMILPA 2442,Tlalpan
MC12410,Mi_Barrio,,19.2336,-99.1563,SAN MIGUEL XICALCO,Tlalpan
MC12411,Mi_Barrio,,19.262,-99.1798,SIN NOMBRE 2613,Tlalpan
MC12412,Mi_Barrio,,19.2645,-99.1787,SIN NOMBRE 2613,Tlalpan
MC12413,Mi_Barrio,,19.2639,-99.1791,SAN PEDRO MARTIR 2487,Tlalpan
MC12414,Mi_Barrio,,19.262,-99.1784,PARAJE TETENCO,Tlalpan
MC12415,Mi_Barrio,,19.2758,-99.1863,TEXCALTENCO,Tlalpan
MC12416,Mi_Barrio,,19.2737,-99.2467,TIERRA COLORADA,La Magdalena Contreras
MC12418,Mi_Barrio,,19.279,-99.1708,TLALCOLIGIA,Tlalpan
MC12420,Mi_Barrio,,19.2773,-99.1715,TLALCOLIGIA,Tlalpan
MC12422,Mi_Barrio,,19.2762,-99.1721,TLALCOLIGIA,Tlalpan
MC12423,Mi_Barrio,,19.2788,-99.1701,TLALCOLIGIA,Tlalpan
MC12424,Mi_Barrio,,19.2757,-99.1726,TLALCOLIGIA,Tlalpan
MC12425,Mi_Barrio,,19.2773,-99.1727,TLALCOLIGIA,Tlalpan
MC12426,Mi_Barrio,,19.2727,-99.1732,TLALCOLIGIA,Tlalpan
MC12427,Mi_Barrio,,19.26,-99.1877,SIN NOMBRE 2613,Tlalpan
MC12428,Mi_Barrio,,19.2596,-99.1863,SIN NOMBRE 2613,Tlalpan
MC12429,Mi_Barrio,,19.2601,-99.1862,TLALMILLE,Tlalpan
MC12430,Mi_Barrio,,19.2608,-99.1847,SIN NOMBRE 2613,Tlalpan
MC12432,Mi_Barrio,,19.2603,-99.189,SIN NOMBRE 2613,Tlalpan
MC12433,Mi_Barrio,,19.2897,-99.1734,TLALPAN CENTRO,Tlalpan
MC12434,Mi_Barrio,,19.2944,-99.1815,PEÑA POBRE,Tlalpan
MC12435,Mi_Barrio,,19.2861,-99.1675,TLALPAN CENTRO,Tlalpan
MC12436,Mi_Barrio,,19.2951,-99.1784,TLALPAN CENTRO,Tlalpan
MC12437,Mi_Barrio,,19.2904,-99.1661,TLALPAN CENTRO,Tlalpan
MC12438,Mi_Barrio,,19.2942,-99.1731,TLALPAN CENTRO,Tlalpan
MC12439,Mi_Barrio,,19.2939,-99.1767,TLALPAN CENTRO,Tlalpan
MC12440,Mi_Barrio,,19.2884,-99.169,TLALPAN CENTRO,Tlalpan
MC12441,Mi_Barrio,,19.29,-99.1644,TLALPAN CENTRO,Tlalpan
MC12442,Mi_Barrio,,19.2901,-99.1705,TLALPAN CENTRO,Tlalpan
MC12443,Mi_Barrio,,19.2889,-99.1707,TLALPAN CENTRO,Tlalpan
MC12444,Mi_Barrio,,19.2857,-99.1658,TLALPAN CENTRO,Tlalpan
MC12445,Mi_Barrio,,19.2949,-99.175,TLALPAN CENTRO,Tlalpan
MC12447,Mi_Barrio,,19.285,-99.1756,TLALPAN CENTRO,Tlalpan
MC12450,Mi_Barrio,,19.2851,-99.1701,TLALPAN CENTRO,Tlalpan
MC12452,Mi_Barrio,,19.2812,-99.1683,TLALPAN CENTRO,Tlalpan
MC12454,Mi_Barrio,,19.2857,-99.1719,TLALPAN CENTRO,Tlalpan
MC12455,Mi_Barrio,,19.2824,-99.1659,LA JOYA 2246,Tlalpan
MC12456,Mi_Barrio,,19.2747,-99.1878,ROCA DE CRISTAL,Tlalpan
MC12457,Mi_Barrio,,19.2977,-99.1672,TORIELLO GUERRA,Tlalpan
MC12458,Mi_Barrio,,19.2985,-99.164,TORIELLO GUERRA,Tlalpan
MC12459,Mi_Barrio,,19.3007,-99.1639,CANTERA PUENTE DE PIEDRA,Tlalpan
MC12460,Mi_Barrio,,19.2995,-99.1652,CANTERA PUENTE DE PIEDRA,Tlalpan
MC12461,Mi_Barrio,,19.3,-99.1657,CANTERA PUENTE DE PIEDRA,Tlalpan
MC12462,Mi_Barrio,,19.2927,-99.1658,TORIELLO GUERRA,Tlalpan
MC12464,Mi_Barrio,,19.2919,-99.1634,TORIELLO GUERRA,Tlalpan
MC12465,Mi_Barrio,,19.2934,-99.1642,TORIELLO GUERRA,Tlalpan
MC12467,Mi_Barrio,,19.2932,-99.1605,TORIELLO GUERRA,Tlalpan
MC12470,Mi_Barrio,,19.2973,-99.155,BOSQUES DE TETLAMEYA,Coyoacán
MC12471,Mi_Barrio,,19.2956,-99.1572,TORIELLO GUERRA,Tlalpan
MC12472,Mi_Barrio,,19.2939,-99.1689,TORIELLO GUERRA,Tlalpan
MC12473,Mi_Barrio,,19.2914,-99.1659,TLALPAN CENTRO,Tlalpan
MC12474,Mi_Barrio,,19.2941,-99.16,TORIELLO GUERRA,Tlalpan
MC12475,Mi_Barrio,,19.2956,-99.1644,TORIELLO GUERRA,Tlalpan
MC12476,Mi_Barrio,,19.2946,-99.1646,TORIELLO GUERRA,Tlalpan
MC12477,Mi_Barrio,,19.2954,-99.1572,TORIELLO GUERRA,Tlalpan
MC12478,Mi_Barrio,,19.2923,-99.1643,TORIELLO GUERRA,Tlalpan
MC12479,Mi_Barrio,,19.2925,-99.1617,TORIELLO GUERRA,Tlalpan
MC12480,Mi_Barrio,,19.2935,-99.1677,TORIELLO GUERRA,Tlalpan
MC12481,Mi_Barrio,,19.296,-99.1655,TORIELLO GUERRA,Tlalpan
MC12483,Mi_Barrio,,19.2951,-99.1683,TORIELLO GUERRA,Tlalpan
MC12484,Mi_Barrio,,19.295,-99.1614,TORIELLO GUERRA,Tlalpan
MC12486,Mi_Barrio,,19.2932,-99.1668,TORIELLO GUERRA,Tlalpan
MC12487,Mi_Barrio,,19.2802,-99.2272,TORRES DE PADIERNA,Tlalpan
MC12488,Mi_Barrio,,19.2803,-99.2284,TORRES DE PADIERNA,Tlalpan
MC12489,Mi_Barrio,,19.2968,-99.1213,RINCON LAS HADAS,Tlalpan
MC12495,Mi_Barrio,,19.2729,-99.1494,VALLE DE TEPEPAN,Tlalpan
MC12498,Mi_Barrio,,19.2756,-99.142,VALLE ESCONDIDO,Tlalpan
MC12499,Mi_Barrio,,19.2739,-99.1425,VALLE DE TEPEPAN,Tlalpan
MC12500,Mi_Barrio,,19.2792,-99.1432,FUENTES DE TEPEPAN,Tlalpan
MC12501,Mi_Barrio,,19.2801,-99.1414,VALLE ESCONDIDO,Tlalpan
MC12503,Mi_Barrio,,19.279,-99.1423,VALLE ESCONDIDO,Tlalpan
MC12505,Mi_Barrio,,19.264,-99.1999,VERANO,Tlalpan
MC12506,Mi_Barrio,,19.2655,-99.2026,LA PRIMAVERA,Tlalpan
MC12507,Mi_Barrio,,19.2664,-99.2012,VERANO,Tlalpan
MC12508,Mi_Barrio,,19.2667,-99.2,LA PRIMAVERA,Tlalpan
MC12509,Mi_Barrio,,19.2656,-99.2,VERANO,Tlalpan
MC12510,Mi_Barrio,,19.2907,-99.2392,PEDREGAL DE SAN NICOLAS 1RA SECCION 2374,Tlalpan
MC12511,Mi_Barrio,,19.2886,-99.2334,PEDREGAL DE SAN NICOLAS 2DA SECCION,Tlalpan
MC12512,Mi_Barrio,,19.2877,-99.2403,PEDREGAL DE SAN NICOLAS 2DA SECCION,Tlalpan
MC12513,Mi_Barrio,,19.3024,-99.135,VERGEL DE COYOACAN,Tlalpan
MC12516,Mi_Barrio,,19.3042,-99.1375,VERGEL DE COYOACAN,Tlalpan
MC12517,Mi_Barrio,,19.3026,-99.1377,VERGEL DE COYOACAN,Tlalpan
MC12518,Mi_Barrio,,19.3021,-99.1363,VERGEL DE COYOACAN,Tlalpan
MC12519,Mi_Barrio,,19.3017,-99.1407,CARMEN SERDAN 2132,Coyoacán
MC12520,Mi_Barrio,,19.2737,-99.2352,VISTAS DEL PEDREGAL,Tlalpan
MC12521,Mi_Barrio,,19.2727,-99.2357,BOSQUES DEL PEDREGAL,Tlalpan
MC12522,Mi_Barrio,,19.2727,-99.2332,VISTAS DEL PEDREGAL,Tlalpan
MC12523,Mi_Barrio,,19.2727,-99.2363,BOSQUES DEL PEDREGAL,Tlalpan
MC12524,Mi_Barrio,,19.2704,-99.1771,LOS VOLCANES 2320,Tlalpan
MC12525,Mi_Barrio,,19.2704,-99.181,PEDREGAL DE SANTA URSULA XITLA,Tlalpan
MC12526,Mi_Barrio,,19.2695,-99.1754,LOS VOLCANES 2320,Tlalpan
MC12527,Mi_Barrio,,19.2702,-99.1728,LOS VOLCANES 2320,Tlalpan
MC12528,Mi_Barrio,,19.271,-99.1726,LOS VOLCANES 2320,Tlalpan
MC12529,Mi_Barrio,,19.2715,-99.1815,PEDREGAL DE SANTA URSULA XITLA,Tlalpan
MC12530,Mi_Barrio,,19.2428,-99.1531,VIVEROS COATECTLAN 2593,Tlalpan
MC12531,Mi_Barrio,,19.2449,-99.1528,VIVEROS COATECTLAN 2593,Tlalpan
MC12533,Mi_Barrio,,19.2472,-99.1548,LA PALMA 2255,Tlalpan
MC12534,Mi_Barrio,,19.2443,-99.1519,VIVEROS COATECTLAN 2593,Tlalpan
MC12535,Mi_Barrio,,19.2749,-99.1544,CLUB DE GOLF MEXICO,Tlalpan
MC12536,Mi_Barrio,,19.2727,-99.1532,FUENTES DE TEPEPAN,Tlalpan
MC12537,Mi_Barrio,,19.2736,-99.1527,FUENTES DE TEPEPAN,Tlalpan
MC12538,Mi_Barrio,,19.2725,-99.1529,FUENTES DE TEPEPAN,Tlalpan
MC12553,Mi_Barrio,,19.3995,-99.0735,AGRICOLA ORIENTAL,Iztacalco
MC12554,Mi_Barrio,,19.3972,-99.0739,AGRICOLA ORIENTAL,Iztacalco
MC12568,Mi_Barrio,,19.3987,-99.0732,AGRICOLA ORIENTAL,Iztacalco
MC12573,Mi_Barrio,,19.4455,-99.1948,CUAUHTEMOC PENSIL,Miguel Hidalgo
MC12577,Mi_Barrio,,19.4382,-99.171,TLAXPANA,Miguel Hidalgo
MC12584,Mi_Barrio,,19.3989,-99.0733,AGRICOLA ORIENTAL,Iztacalco
MC12594,Mi_Barrio,,19.399,-99.0738,AGRICOLA ORIENTAL,Iztacalco
MC12599,Mi_Barrio,,19.3996,-99.0741,AGRICOLA ORIENTAL,Iztacalco
MC12600,Mi_Barrio,,19.3996,-99.0743,AGRICOLA ORIENTAL,Iztacalco
MC12601,Mi_Barrio,,19.4,-99.0742,AGRICOLA ORIENTAL,Iztacalco
MC12602,Mi_Barrio,,19.4002,-99.0745,AGRICOLA ORIENTAL,Iztacalco
MC12604,Mi_Barrio,,19.3997,-99.0734,AGRICOLA ORIENTAL,Iztacalco
MC12605,Mi_Barrio,,19.4572,-99.1785,POPOTLA,Miguel Hidalgo
MC12606,Mi_Barrio,,19.4552,-99.1737,NEXTITLA,Miguel Hidalgo
MC12607,Mi_Barrio,,19.4562,-99.1996,TORRE BLANCA 2574,Miguel Hidalgo
MC12608,Mi_Barrio,,19.4554,-99.2007,TORRE BLANCA 2574,Miguel Hidalgo
MC12609,Mi_Barrio,,19.4508,-99.1898,PENSIL SAN JUANICO,Miguel Hidalgo
MC12610,Mi_Barrio,,19.4523,-99.1762,POPOTLA,Miguel Hidalgo
MC12611,Mi_Barrio,,19.4138,-99.1856,SAN MIGUEL CHAPULTEPEC,Miguel Hidalgo
MC12612,Mi_Barrio,,19.4057,-99.1875,SAN MIGUEL CHAPULTEPEC,Miguel Hidalgo
MC12613,Mi_Barrio,,19.4064,-99.1861,SAN MIGUEL CHAPULTEPEC,Miguel Hidalgo
MC12614,Mi_Barrio,,19.4016,-99.1828,ESCANDON,Miguel Hidalgo
MC12615,Mi_Barrio,,19.3975,-99.1876,TACUBAYA,Miguel Hidalgo
MC12619,Mi_Barrio,,19.4091,-99.1956,DANIEL GARZA 2159,Miguel Hidalgo
MC12621,Mi_Barrio,,19.4097,-99.1948,DANIEL GARZA 2159,Miguel Hidalgo
MC12623,Mi_Barrio,,19.4189,-99.2154,LOMAS DE CHAPULTEPEC,Miguel Hidalgo
MC12630,Mi_Barrio,,19.442,-99.1855,ANAHUAC LOS MANZANOS,Miguel Hidalgo
MC12631,Mi_Barrio,,19.4567,-99.2076,ARGENTINA PONIENTE,Miguel Hidalgo
MC12633,Mi_Barrio,,19.4567,-99.2054,ARGENTINA ANTIGUA,Miguel Hidalgo
MC12635,Mi_Barrio,,19.387,-99.2466,LOMAS DE BEZARES,Miguel Hidalgo
MC12636,Mi_Barrio,,19.4518,-99.2192,PERIODISTA,Miguel Hidalgo
MC12661,Mi_Barrio,,19.4132,-99.1613,ROMA NORTE,Cuauhtémoc
MC12733,Mi_Barrio,,19.4203,-99.1275,ESPERANZA,Cuauhtémoc
MC13174,Mi_Barrio,,19.2397,-99.1491,PLAN DE AYALA 2383,Tlalpan
MC13372,Mi_Barrio,,19.2265,-99.2009,SAN MIGUEL AJUSCO 2465,Tlalpan
MC13375,Mi_Barrio,,19.2725,-99.1891,SIN NOMBRE 2613,Tlalpan
MC13378,Mi_Barrio,,19.2936,-99.1718,TLALPAN CENTRO,Tlalpan
MC13957,Mi_Barrio,,19.2332,-99.1558,SAN MIGUEL XICALCO,Tlalpan
MC13995,Mi_Barrio,,19.2451,-99.1535,VIVEROS COATECTLAN 2593,Tlalpan
MC14023,Mi_Barrio,,19.4392,-99.1593,SAN RAFAEL,Cuauhtémoc
MC14024,Mi_Barrio,,19.4567,-99.1383,EX HIPODROMO DE PERALVILLO,Cuauhtémoc
MC14025,Mi_Barrio,,19.4535,-99.1597,SANTA MARIA LA RIBERA,Cuauhtémoc
MC14026,Mi_Barrio,,19.4484,-99.1618,SANTA MARIA LA RIBERA,Cuauhtémoc
MC14027,Mi_Barrio,,19.4479,-99.1602,SANTA MARIA LA RIBERA,Cuauhtémoc
MC14029,Mi_Barrio,,19.4182,-99.1318,TRANSITO,Cuauhtémoc
MC14030,Mi_Barrio,,19.4525,-99.1392,NONOALCO TLATELOLCO,Cuauhtémoc
MC14031,Mi_Barrio,,19.4528,-99.1322,NONOALCO TLATELOLCO,Cuauhtémoc
MC14032,Mi_Barrio,,19.4602,-99.1267,VALLE GOMEZ,Cuauhtémoc
MC14033,Mi_Barrio,,19.4128,-99.1341,PAULINO NAVARRO,Cuauhtémoc
MC14058,Mi_Barrio,,19.4402,-99.1246,CENTRO,Cuauhtémoc
MC14060,Mi_Barrio,,19.4309,-99.1259,CENTRO,Cuauhtémoc
MC14061,Mi_Barrio,,19.4391,-99.1292,CENTRO,Cuauhtémoc
MC14062,Mi_Barrio,,19.4362,-99.1289,CENTRO,Cuauhtémoc
MC14063,Mi_Barrio,,19.3087,-99.1596,PEDREGAL DE SANTA URSULA,Coyoacán
MC14066,Mi_Barrio,,19.4279,-99.1538,JUAREZ,Cuauhtémoc
MC14068,Mi_Barrio,,19.4396,-99.1401,GUERRERO,Cuauhtémoc
MC14069,Mi_Barrio,,19.4493,-99.1307,MORELOS,Cuauhtémoc
MC14070,Mi_Barrio,,19.4452,-99.1364,MORELOS,Cuauhtémoc
MC14071,Mi_Barrio,,19.3418,-99.2517,LOMAS DE AXOMIATLA,Álvaro Obregón
MC14072,Mi_Barrio,,19.3862,-99.2003,LOMAS DE BECERRA 2270,Álvaro Obregón
MC14073,Mi_Barrio,,19.3702,-99.2327,PILOTO (A L MATEOS),Álvaro Obregón
MC14092,Mi_Barrio,,19.3751,-99.2835,NAVIDAD (GRANJAS DE NAVIDAD),Cuajimalpa de Morelos
MC14094,Mi_Barrio,,19.3699,-99.2885,SAN JOSE DE LOS CEDROS 2431,Cuajimalpa de Morelos
MC14095,Mi_Barrio,,19.4421,-99.1232,CENTRO,Cuauhtémoc
MC14097,Mi_Barrio,,19.4153,-99.1726,CONDESA,Cuauhtémoc
MC14098,Mi_Barrio,,19.4291,-99.1696,CUAUHTEMOC,Cuauhtémoc
MC14099,Mi_Barrio,,19.4301,-99.1641,CUAUHTEMOC,Cuauhtémoc
MC14100,Mi_Barrio,,19.4249,-99.147,DOCTORES,Cuauhtémoc
MC14101,Mi_Barrio,,19.4142,-99.1499,DOCTORES,Cuauhtémoc
MC14102,Mi_Barrio,,19.407,-99.1491,DOCTORES,Cuauhtémoc
MC14103,Mi_Barrio,,19.4091,-99.1828,HIPODROMO CONDESA,Cuauhtémoc
